timestamp,env,model,seed,turn,reward,components,parse_ok,usd_cost,prompt_tokens,completion_tokens,latency_s,error,meta
2026-04-24T13:43:20.169654+00:00,phase-retrieval,anthropic/claude-opus-4.7,0,1,,,False,0.02714,798,926,11.131,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:43:20.169676+00:00,phase-retrieval,anthropic/claude-opus-4.7,1,1,,,False,0.03129,798,1092,12.266,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:43:20.248333+00:00,mri-knee-reconstruction,openai/gpt-5.4-nano,1,1,0.8386,"psnr=0.805, ssim=0.822, conformal=0.900",True,0.00081305,809,521,4.527,,
2026-04-24T13:43:20.281884+00:00,mri-knee-reconstruction,openai/gpt-5.4-mini,0,1,0.6295,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.00297825,809,527,3.603,,
2026-04-24T13:43:20.296270+00:00,mri-knee-reconstruction,openai/gpt-5.4-mini,1,1,0.8943,"psnr=0.932, ssim=0.838, conformal=0.900",True,0.00297825,809,527,3.77,,
2026-04-24T13:43:20.313965+00:00,mri-knee-reconstruction,openai/gpt-5.4-mini,2,1,0.5302,"psnr=0.207, ssim=0.513, conformal=0.978",True,0.00295125,809,521,4.327,,
2026-04-24T13:43:20.266148+00:00,mri-knee-reconstruction,openai/gpt-5.4-nano,2,1,0.4269,"psnr=0.092, ssim=0.376, conformal=0.924",True,0.00081305,809,521,5.085,,
2026-04-24T13:43:20.169555+00:00,phase-retrieval,anthropic/claude-sonnet-4.6,2,1,0.3962,"nmse=0.165, support=0.500, conformal=0.600",True,0.019158,626,1152,21.044,,
2026-04-24T13:43:20.362048+00:00,mri-knee-reconstruction,anthropic/claude-sonnet-4.6,2,1,0.539,"psnr=0.218, ssim=0.547, conformal=0.959",True,0.010362,854,520,5.071,,
2026-04-24T13:43:20.169529+00:00,phase-retrieval,anthropic/claude-sonnet-4.6,1,1,,,False,0.017958,626,1072,21.726,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:43:20.425292+00:00,mri-knee-reconstruction,anthropic/claude-opus-4.7,0,1,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.018485,1002,539,3.733,,
2026-04-24T13:43:20.439714+00:00,mri-knee-reconstruction,anthropic/claude-opus-4.7,1,1,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.018485,1002,539,3.041,,
2026-04-24T13:43:20.457246+00:00,mri-knee-reconstruction,anthropic/claude-opus-4.7,2,1,0.539,"psnr=0.218, ssim=0.547, conformal=0.959",True,0.018485,1002,539,2.969,,
2026-04-24T13:43:20.392497+00:00,mri-knee-reconstruction,openai/gpt-5.4,1,1,0.9018,"psnr=0.953, ssim=0.835, conformal=0.900",True,0.0098375,809,521,7.101,,
2026-04-24T13:43:20.343961+00:00,mri-knee-reconstruction,anthropic/claude-sonnet-4.6,1,1,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.014292,854,782,11.07,,
2026-04-24T13:43:20.329331+00:00,mri-knee-reconstruction,anthropic/claude-sonnet-4.6,0,1,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.015087,854,835,13.017,,
2026-04-24T13:43:20.169504+00:00,phase-retrieval,anthropic/claude-sonnet-4.6,0,1,,,False,0.022038,626,1344,27.456,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:43:20.377861+00:00,mri-knee-reconstruction,openai/gpt-5.4,0,1,0.623,"psnr=0.348, ssim=0.678, conformal=0.935",True,0.0098375,809,521,10.0,,
2026-04-24T13:43:20.409690+00:00,mri-knee-reconstruction,openai/gpt-5.4,2,1,0.5343,"psnr=0.211, ssim=0.533, conformal=0.966",True,0.0098375,809,521,9.567,,
